timestamp_iso,status_code,latency_ms,error
2026-09-12T13:47:21.601900+00:00,201,804.93,
2026-09-12T13:47:21.619544+00:00,201,812.18,
2026-09-12T13:47:21.633250+00:00,201,815.41,
2026-09-12T13:47:21.629534+00:00,201,821.91,
2026-09-12T13:47:21.637486+00:00,201,816.64,
2026-09-12T13:47:21.651705+00:00,201,821.98,
2026-09-12T13:47:21.664427+00:00,201,828.37,
2026-09-12T13:47:21.668442+00:00,201,833.99,
2026-09-12T13:47:21.672463+00:00,201,840.78,
2026-09-12T13:47:21.660454+00:00,201,855.65,
2026-09-12T13:47:21.673873+00:00,201,846.57,
2026-09-12T13:47:21.688218+00:00,201,861.33,
2026-09-12T13:47:21.698390+00:00,201,882.05,
2026-09-12T13:47:21.701776+00:00,201,885.08,
2026-09-12T13:47:21.696608+00:00,201,900.39,
2026-09-12T13:47:21.726467+00:00,201,913.32,
2026-09-12T13:47:21.728095+00:00,201,916.13,
2026-09-12T13:47:21.740544+00:00,201,918.4,
2026-09-12T13:47:21.743701+00:00,201,919.63,
2026-09-12T13:47:21.764982+00:00,201,922.68,
2026-09-12T13:47:21.762607+00:00,201,947.48,
2026-09-12T13:47:21.768214+00:00,201,945.72,
2026-09-12T13:47:21.798918+00:00,201,949.05,
2026-09-12T13:47:21.796454+00:00,201,955.61,
2026-09-12T13:47:21.802676+00:00,201,958.75,
2026-09-12T13:47:21.806822+00:00,201,959.36,
2026-09-12T13:47:21.812374+00:00,201,961.49,
2026-09-12T13:47:21.831616+00:00,201,962.74,
2026-09-12T13:47:21.844804+00:00,201,964.04,
2026-09-12T13:47:21.851733+00:00,201,960.83,
2026-09-12T13:47:21.847613+00:00,201,968.11,
2026-09-12T13:47:21.862525+00:00,201,976.68,
2026-09-12T13:47:21.873522+00:00,201,970.99,
2026-09-12T13:47:21.892883+00:00,201,983.38,
2026-09-12T13:47:21.895421+00:00,201,985.63,
2026-09-12T13:47:21.896412+00:00,201,987.77,
2026-09-12T13:47:21.914559+00:00,201,986.45,
2026-09-12T13:47:21.925696+00:00,201,986.64,
2026-09-12T13:47:21.927274+00:00,201,999.15,
2026-09-12T13:47:21.935349+00:00,201,995.47,
2026-09-12T13:47:21.956657+00:00,201,996.41,
2026-09-12T13:47:21.977516+00:00,201,1000.2,
2026-09-12T13:47:21.970971+00:00,201,1009.52,
2026-09-12T13:47:21.980249+00:00,201,1005.12,
2026-09-12T13:47:22.001424+00:00,201,1011.68,
2026-09-12T13:47:21.999682+00:00,201,1021.37,
2026-09-12T13:47:22.013707+00:00,201,1021.87,
2026-09-12T13:47:22.017571+00:00,201,1020.75,
2026-09-12T13:47:22.032761+00:00,201,1027.8,
2026-09-12T13:47:22.036907+00:00,201,1029.28,
2026-09-12T13:47:22.030779+00:00,201,1039.05,
2026-09-12T13:47:22.057062+00:00,201,1047.54,
2026-09-12T13:47:22.060377+00:00,201,1048.83,
2026-09-12T13:47:22.062169+00:00,201,1058.27,
2026-09-12T13:47:22.075582+00:00,201,1067.18,
2026-09-12T13:47:22.091216+00:00,201,1083.1,
2026-09-12T13:47:22.095055+00:00,201,1082.28,
2026-09-12T13:47:22.097156+00:00,201,1090.19,
2026-09-12T13:47:22.121677+00:00,201,1106.7,
2026-09-12T13:47:22.132729+00:00,201,1121.7,
2026-09-12T13:47:22.140950+00:00,201,1117.37,
2026-09-12T13:47:22.127397+00:00,201,1133.77,
2026-09-12T13:47:22.156318+00:00,201,1118.44,
2026-09-12T13:47:22.169749+00:00,201,1119.83,
2026-09-12T13:47:22.167580+00:00,201,1133.15,
2026-09-12T13:47:22.172942+00:00,201,1131.54,
2026-09-12T13:47:22.179803+00:00,201,1128.51,
2026-09-12T13:47:22.183711+00:00,201,1134.69,
2026-09-12T13:47:22.200932+00:00,201,1143.49,
2026-09-12T13:47:22.204677+00:00,201,1146.73,
2026-09-12T13:47:22.199040+00:00,201,1159.48,
2026-09-12T13:47:22.221473+00:00,201,1152.74,
2026-09-12T13:47:22.231250+00:00,201,1160.56,
2026-09-12T13:47:22.229332+00:00,201,1165.99,
2026-09-12T13:47:22.237559+00:00,201,1163.98,
2026-09-12T13:47:22.240517+00:00,201,1172.77,
2026-09-12T13:47:22.257376+00:00,201,1174.95,
2026-09-12T13:47:22.268186+00:00,201,1178.96,
2026-09-12T13:47:22.271252+00:00,201,1181.38,
2026-09-12T13:47:22.266707+00:00,201,1189.0,
2026-09-12T13:47:22.277363+00:00,201,1186.5,
2026-09-12T13:47:22.302122+00:00,201,1196.07,
2026-09-12T13:47:22.298464+00:00,201,1202.72,
2026-09-12T13:47:22.306235+00:00,201,1200.15,
2026-09-12T13:47:22.296528+00:00,201,1213.23,
2026-09-12T13:47:22.316062+00:00,201,1203.21,
2026-09-12T13:47:22.335052+00:00,201,1211.27,
2026-09-12T13:47:22.333028+00:00,201,1220.75,
2026-09-12T13:47:22.338588+00:00,201,1217.05,
2026-09-12T13:47:22.355690+00:00,201,1217.97,
2026-09-12T13:47:22.358877+00:00,201,1218.85,
2026-09-12T13:47:22.362826+00:00,201,1229.09,
2026-09-12T13:47:22.361235+00:00,201,1236.06,
2026-09-12T13:47:22.383627+00:00,201,1234.94,
2026-09-12T13:47:22.380026+00:00,201,1242.38,
2026-09-12T13:47:22.389237+00:00,201,1247.26,
2026-09-12T13:47:22.393411+00:00,201,1250.02,
2026-09-12T13:47:22.399169+00:00,201,1251.55,
2026-09-12T13:47:22.406935+00:00,201,1262.42,
